order_id,customer_id,order_date,order_status,total_amount
681,3899,2023-10-24,Pending,491.19
682,4876,2023-08-26,Completed,170.24
683,9224,2023-05-09,Completed,793.64
684,973,2023-01-05,Cancelled,654.81
685,9981,2023-01-20,Pending,989.12
686,6449,2023-12-18,Cancelled,300.72
687,6661,2023-08-04,Cancelled,748.49
688,2557,2023-11-07,Pending,502.92
689,1180,2023-09-20,Pending,534.25
690,5749,2023-08-23,Completed,510.44
691,5989,2023-06-22,Pending,417.42
692,4341,2023-02-11,Cancelled,923.8
693,843,2023-05-30,Completed,648.31
694,5797,2023-11-08,Cancelled,442.68
695,7529,2023-04-04,Completed,207.4
696,6418,2023-09-15,Pending,820.84
697,4831,2023-05-14,Completed,777.42
698,4061,2023-07-19,Cancelled,546.96
699,714,2023-08-16,Cancelled,255.96
700,1851,2023-04-27,Pending,413.47
701,3801,2023-07-29,Pending,587.27
702,5821,2023-08-23,Completed,870.79
703,2535,2023-10-04,Completed,752.48
704,5505,2023-01-30,Cancelled,760.99
705,9016,2023-01-15,Cancelled,584.31
706,6581,2023-06-08,Cancelled,560.38
707,3608,2023-08-20,Cancelled,220.48
708,5300,2023-05-01,Cancelled,580.1
709,406,2023-11-03,Cancelled,919.31
710,3763,2023-10-27,Pending,60.12
711,6267,2023-07-17,Completed,729.99
712,6923,2023-03-28,Pending,974.69
713,6365,2023-03-22,Pending,959.14
714,7515,2023-01-31,Completed,28.28
715,2346,2023-01-18,Cancelled,804.5
716,3450,2023-09-01,Cancelled,623.34
717,1678,2023-04-28,Pending,308.54
718,8106,2023-03-30,Pending,600.29
719,7711,2023-10-17,Completed,491.21
720,8820,2023-08-24,Completed,804.94
721,4086,2023-06-08,Completed,294.72
722,4714,2023-05-29,Completed,709.05
723,4653,2023-01-16,Completed,456.71
724,3511,2023-02-02,Completed,570.35
725,1666,2023-11-18,Pending,555.38
726,7486,2023-11-01,Cancelled,91.63
727,6311,2023-07-27,Pending,863.97
728,2606,2023-05-29,Cancelled,834.72
729,8625,2023-04-23,Cancelled,428.83
730,6869,2023-09-30,Completed,898.86
731,6322,2023-08-09,Completed,497.19
732,2521,2023-08-21,Pending,679.52
733,9993,2023-01-01,Completed,802.11
734,160,2023-07-07,Completed,344.7
735,4975,2023-06-24,Cancelled,240.82
736,9096,2023-12-17,Cancelled,892.43
737,1344,2023-02-05,Cancelled,901.61
738,2930,2023-11-17,Pending,597.04
739,7697,2023-10-05,Completed,331.8
740,5260,2023-01-01,Completed,167.44
741,1601,2023-03-03,Completed,828.92
742,6541,2023-05-02,Pending,719.1
743,3,2023-07-10,Cancelled,592.84
744,4351,2023-05-19,Pending,571.34
745,124,2023-04-02,Pending,232.12
746,578,2023-03-26,Completed,248.28
747,7317,2023-12-04,Cancelled,56.82
748,1823,2023-11-17,Completed,699.29
749,4470,2023-03-29,Completed,243.94
750,9051,2023-05-29,Pending,474.47
751,3381,2023-09-17,Completed,669.1
752,7917,2023-03-08,Pending,405.93
753,4781,2023-06-18,Completed,699.61
754,1865,2023-06-01,Cancelled,539.91
755,103,2023-01-08,Pending,350.41
756,9973,2023-07-22,Completed,552.95
757,1994,2023-01-21,Completed,760.49
758,507,2023-05-08,Pending,548.86
759,6813,2023-11-13,Pending,187.03
760,3396,2023-12-23,Cancelled,966.89
761,6208,2023-06-21,Cancelled,851.28
762,8512,2023-01-24,Cancelled,701.65
763,989,2023-11-03,Pending,588.91
764,6241,2023-04-05,Cancelled,426.46
765,158,2023-08-20,Pending,504.54
766,7838,2023-11-19,Cancelled,264.86
767,9340,2023-08-14,Completed,696.45
768,6506,2023-12-15,Pending,162.57
769,375,2023-01-08,Completed,109.98
770,7247,2023-01-14,Completed,939.72
771,3383,2023-01-17,Cancelled,918.92
772,9145,2023-09-11,Pending,180.13
773,6791,2023-02-07,Completed,539.36
774,5394,2023-09-12,Cancelled,508.44
775,8627,2023-03-17,Pending,201.95
776,6912,2023-04-16,Completed,815.91
777,3255,2023-06-09,Cancelled,560.6
778,9154,2023-08-17,Completed,241.29
779,6629,2023-01-10,Cancelled,48.7
780,5956,2023-02-20,Cancelled,571.97
781,8831,2023-02-22,Completed,381.02
782,5800,2023-03-09,Cancelled,574.91
783,2757,2023-12-11,Completed,404.27
784,1795,2023-05-07,Cancelled,69.53
785,602,2023-11-14,Completed,770.99
786,9328,2023-07-28,Cancelled,516.56
787,1183,2023-02-17,Completed,337.5
788,3902,2023-04-29,Cancelled,226.3
789,8400,2023-08-29,Completed,49.81
790,9156,2023-06-15,Pending,915.0
791,9200,2023-12-09,Completed,100.77
792,4720,2023-06-30,Completed,329.83
793,2353,2023-03-29,Completed,916.55
794,9775,2023-04-22,Cancelled,607.45
795,4759,2023-05-28,Completed,819.06
796,559,2023-09-16,Completed,158.1
797,6566,2023-11-04,Cancelled,807.98
798,434,2023-07-22,Pending,183.89
799,1048,2023-04-22,Completed,939.52
800,4534,2023-05-31,Cancelled,298.13
801,3213,2023-10-19,Cancelled,57.75
802,3553,2023-04-29,Cancelled,498.01
803,8815,2023-01-30,Completed,216.71
804,3693,2023-11-06,Completed,848.71
805,6609,2023-06-21,Completed,66.81
806,4428,2023-01-01,Pending,331.57
807,7398,2023-03-06,Cancelled,944.39
808,9684,2023-07-10,Pending,518.48
809,765,2023-03-05,Pending,878.02
810,5552,2023-03-07,Pending,258.04
811,5244,2023-03-15,Cancelled,366.85
812,5134,2023-04-25,Pending,602.33
813,6320,2023-08-24,Completed,264.08
814,199,2023-04-26,Pending,846.53
815,3850,2023-12-01,Cancelled,852.66
816,6249,2023-10-18,Cancelled,929.87
817,5354,2023-04-26,Cancelled,73.69
818,1339,2023-04-07,Cancelled,820.83
819,3504,2023-05-17,Pending,690.96
820,7651,2023-06-26,Cancelled,290.38
821,149,2023-12-14,Cancelled,815.74
822,6810,2023-11-27,Cancelled,774.11
823,6345,2023-12-20,Cancelled,547.68
824,259,2023-01-13,Completed,437.6
825,4841,2023-07-12,Cancelled,523.52
826,565,2023-04-14,Cancelled,359.04
827,755,2023-03-01,Completed,738.97
828,8632,2023-05-21,Completed,817.27
829,3060,2023-07-17,Completed,135.86
830,2931,2023-02-14,Completed,490.44
831,8392,2023-02-02,Pending,28.39
832,3996,2023-03-05,Pending,416.89
833,9858,2023-06-01,Completed,326.2
834,9183,2023-11-09,Completed,633.47
835,5387,2023-04-05,Completed,690.81
836,7106,2023-07-28,Cancelled,327.58
837,3261,2023-05-27,Pending,987.49
838,1578,2023-11-17,Pending,194.6
839,3263,2023-04-06,Pending,166.09
840,6236,2023-07-16,Completed,585.15
841,6304,2023-12-23,Cancelled,221.44
842,4024,2023-12-10,Pending,412.46
843,4159,2023-08-26,Completed,240.9
844,5678,2023-10-17,Cancelled,100.33
845,7412,2023-10-23,Cancelled,251.79
846,6780,2023-01-31,Cancelled,346.15
847,2024,2023-04-29,Cancelled,898.02
848,4493,2023-12-08,Pending,659.01
849,9059,2023-07-28,Cancelled,247.85
850,6712,2023-11-16,Pending,98.14
851,4125,2023-03-22,Completed,340.78
852,6620,2023-06-24,Completed,283.82
853,3729,2023-10-03,Pending,200.22
854,2656,2023-03-03,Cancelled,926.8
855,2177,2023-10-28,Cancelled,93.22
856,1479,2023-06-14,Cancelled,186.46
857,8494,2023-08-24,Pending,616.66
858,1112,2023-12-23,Completed,266.85
859,9474,2023-01-23,Pending,309.93
860,3676,2023-10-08,Pending,81.65
861,9515,2023-09-02,Completed,47.05
862,152,2023-09-04,Pending,338.13
863,263,2023-11-17,Cancelled,628.75
864,4802,2023-08-20,Pending,673.83
865,8523,2023-05-26,Cancelled,121.3
866,790,2023-09-09,Cancelled,593.28
867,1527,2023-08-05,Completed,572.21
868,7431,2023-10-31,Completed,791.26
869,8795,2023-02-04,Completed,97.55
870,5137,2023-04-24,Completed,361.27
871,5103,2023-10-29,Pending,707.79
872,9323,2023-05-25,Cancelled,862.61
873,7077,2023-10-21,Pending,649.35
874,8667,2023-05-09,Pending,798.37
875,1142,2023-05-31,Pending,562.97
876,5287,2023-09-30,Pending,690.86
877,7566,2023-01-21,Pending,39.66
878,354,2023-08-30,Completed,864.9
879,4119,2023-03-19,Cancelled,24.16
880,5526,2023-10-16,Cancelled,731.72
881,1022,2023-10-15,Pending,859.0
882,7044,2023-04-13,Completed,379.17
883,670,2023-05-05,Cancelled,318.09
884,2714,2023-04-27,Completed,35.87
885,2089,2023-04-30,Cancelled,660.46
886,6359,2023-05-15,Completed,541.35
887,258,2023-02-22,Completed,378.67
888,6138,2023-12-16,Cancelled,716.6
889,9216,2023-05-01,Cancelled,376.66
890,2351,2023-02-04,Pending,113.92
891,471,2023-06-28,Cancelled,214.5
892,7230,2023-05-22,Completed,348.4
893,7182,2023-03-01,Cancelled,173.94
894,2525,2023-06-12,Cancelled,664.03
895,2879,2023-05-22,Pending,560.83
896,1430,2023-05-16,Completed,218.83
897,9613,2023-11-14,Completed,266.65
898,6031,2023-11-03,Pending,925.78
899,8217,2023-11-25,Cancelled,463.68
900,2185,2023-10-04,Cancelled,177.04
901,8207,2023-06-02,Cancelled,400.83
902,1098,2023-01-04,Completed,171.33
903,110,2023-06-03,Pending,255.02
904,9198,2023-02-18,Cancelled,537.61
905,775,2023-04-14,Completed,133.83
906,7530,2023-01-27,Completed,561.83
907,9229,2023-06-04,Pending,460.65
908,1295,2023-01-02,Pending,956.97
909,7371,2023-07-31,Completed,490.73
910,490,2023-05-28,Completed,427.08
911,1685,2023-04-14,Pending,382.13
912,3065,2023-05-29,Pending,712.41
913,8604,2023-04-24,Pending,177.02
914,5290,2023-06-12,Cancelled,29.01
915,3838,2023-08-11,Cancelled,226.13
916,1195,2023-10-29,Cancelled,507.49
917,3848,2023-10-29,Cancelled,797.39
918,337,2023-03-29,Pending,364.56
919,573,2023-07-08,Pending,629.45
920,8076,2023-05-26,Cancelled,707.01
921,8536,2023-10-24,Cancelled,681.68
922,9339,2023-08-25,Cancelled,651.8
923,7465,2023-04-18,Cancelled,245.89
924,431,2023-08-10,Pending,35.65
925,8860,2023-10-13,Cancelled,455.63
926,5175,2023-11-30,Pending,300.57
927,9420,2023-04-14,Completed,154.42
928,2666,2023-10-13,Completed,928.34
929,5736,2023-04-05,Pending,371.98
930,6943,2023-02-20,Pending,326.66
931,6615,2023-10-02,Pending,92.31
932,9618,2023-06-19,Pending,531.24
933,7211,2023-03-15,Completed,924.87
934,682,2023-05-11,Cancelled,837.09
935,3488,2023-06-04,Cancelled,149.63
936,2555,2023-01-03,Completed,484.5
937,1845,2023-06-04,Completed,311.96
938,1049,2023-01-02,Pending,857.61
939,9990,2023-04-17,Completed,832.47
940,595,2023-07-12,Cancelled,98.87
941,5392,2023-02-18,Completed,66.85
942,9339,2023-08-30,Pending,515.53
943,2754,2023-09-23,Pending,340.49
944,6280,2023-08-15,Cancelled,282.91
945,2506,2023-01-28,Cancelled,62.93
946,5787,2023-07-30,Cancelled,31.53
947,4172,2023-03-26,Pending,542.15
948,3831,2023-08-21,Pending,410.5
949,8935,2023-05-30,Cancelled,600.15
950,8324,2023-02-21,Cancelled,79.21
951,35,2023-02-02,Pending,37.3
952,9296,2023-02-17,Pending,218.92
953,2145,2023-12-20,Completed,898.96
954,2058,2023-10-26,Pending,227.9
955,9771,2023-01-19,Completed,134.27
956,1317,2023-08-23,Completed,473.94
957,2205,2023-05-06,Completed,569.59
958,941,2023-12-08,Completed,384.64
959,2947,2023-01-21,Pending,791.01
960,9414,2023-11-16,Cancelled,330.84
961,4030,2023-07-15,Pending,351.29
962,3515,2023-05-03,Pending,108.07
963,1988,2023-04-07,Cancelled,370.82
964,7738,2023-06-30,Pending,991.2
965,9524,2023-04-21,Cancelled,709.04
966,2931,2023-11-24,Cancelled,516.38
967,6678,2023-10-17,Completed,530.84
968,454,2023-01-15,Pending,456.74
969,3160,2023-10-02,Cancelled,996.91
970,4469,2023-03-28,Cancelled,372.29
971,8759,2023-05-29,Completed,44.27
972,7709,2023-05-03,Cancelled,288.7
973,2963,2023-06-22,Cancelled,579.1
974,7491,2023-12-23,Completed,830.15
975,9429,2023-03-07,Cancelled,814.43
976,325,2023-11-16,Cancelled,772.87
977,5312,2023-04-08,Completed,33.85
978,622,2023-11-22,Completed,445.29
979,5371,2023-09-08,Cancelled,188.01
980,4686,2023-07-07,Cancelled,946.1
981,1959,2023-02-01,Completed,485.46
982,3866,2023-04-13,Pending,374.25
983,9940,2023-11-26,Cancelled,64.86
984,3925,2023-06-12,Cancelled,223.55
985,2257,2023-11-24,Pending,54.66
986,2111,2023-01-10,Completed,712.0
987,3228,2023-06-12,Pending,590.79
988,1144,2023-08-08,Pending,659.18
989,3642,2023-12-14,Completed,377.55
990,5835,2023-02-21,Completed,70.3
991,5614,2023-03-22,Cancelled,831.18
992,2132,2023-08-19,Completed,474.88
993,5794,2023-09-03,Pending,619.84
994,6640,2023-05-08,Completed,112.72
995,4802,2023-09-29,Cancelled,562.73
996,3266,2023-07-06,Pending,92.77
997,3228,2023-04-13,Pending,832.11
998,3430,2023-06-19,Completed,319.14
999,9359,2023-01-17,Cancelled,786.45
1000,9188,2023-01-09,Pending,765.73
1001,6129,2023-07-16,Cancelled,412.69
1002,6956,2023-06-17,Pending,426.22
1003,1779,2023-01-25,Pending,264.86
1004,2707,2023-09-13,Completed,828.66
1005,5623,2023-03-21,Completed,385.87
1006,9336,2023-07-19,Pending,467.76
1007,7540,2023-10-28,Completed,459.87
1008,7149,2023-09-09,Pending,617.62
1009,938,2023-11-11,Completed,692.17
1010,3263,2023-06-19,Completed,984.42
1011,7351,2023-05-03,Completed,472.12
1012,5719,2023-02-28,Pending,32.2
1013,6639,2023-12-07,Completed,165.14
1014,5092,2023-07-10,Pending,829.43
1015,4881,2023-11-03,Pending,941.51
1016,9101,2023-05-24,Pending,268.42
1017,1801,2023-09-19,Pending,678.33
1018,8779,2023-10-25,Pending,139.29
1019,7976,2023-03-15,Cancelled,690.27
1020,9861,2023-01-16,Pending,239.26
1021,3927,2023-09-17,Cancelled,841.76
1022,1655,2023-01-17,Cancelled,526.18
1023,4085,2023-05-15,Completed,389.9
1024,7259,2023-06-16,Pending,26.15
1025,9098,2023-08-02,Completed,278.43
1026,5325,2023-05-18,Pending,422.94
1027,8426,2023-01-17,Cancelled,408.91
1028,6344,2023-06-18,Pending,916.78
1029,5452,2023-09-10,Cancelled,405.41
1030,3481,2023-03-23,Cancelled,868.86
1031,6353,2023-06-03,Pending,583.74
1032,7743,2023-11-27,Completed,848.25
1033,1236,2023-04-22,Cancelled,776.87
1034,2916,2023-01-13,Pending,779.22
1035,8499,2023-10-18,Completed,970.29
1036,61,2023-12-25,Cancelled,65.03
1037,4481,2023-12-25,Pending,239.97
1038,8484,2023-01-24,Completed,451.67
1039,1198,2023-11-04,Completed,406.29
1040,5669,2023-06-16,Completed,348.07
1041,7720,2023-08-30,Pending,425.43
1042,2570,2023-12-04,Cancelled,828.81
1043,5958,2023-10-28,Cancelled,686.56
1044,234,2023-09-02,Cancelled,259.44
1045,6242,2023-12-10,Cancelled,738.12
1046,5990,2023-02-05,Cancelled,691.26
1047,9639,2023-10-02,Completed,882.58
1048,5494,2023-10-21,Completed,255.6
1049,9052,2023-10-19,Pending,764.28
1050,7691,2023-08-06,Cancelled,208.86
1051,1701,2023-10-16,Completed,110.45
1052,3303,2023-09-12,Completed,754.31
1053,7936,2023-05-27,Completed,236.36
1054,4390,2023-04-18,Cancelled,589.63
1055,6643,2023-03-29,Pending,461.19
1056,8355,2023-01-19,Cancelled,566.95
1057,2016,2023-10-28,Pending,804.98
1058,9135,2023-08-13,Completed,428.23
1059,4888,2023-11-19,Pending,773.73
1060,2037,2023-01-16,Cancelled,271.73
1061,858,2023-02-22,Cancelled,322.95
1062,2881,2023-12-06,Pending,878.69
1063,3907,2023-05-17,Cancelled,36.2
1064,4874,2023-11-04,Completed,679.45
1065,851,2023-08-08,Pending,459.74
1066,4963,2023-04-26,Cancelled,292.08
1067,5720,2023-02-24,Cancelled,897.43
1068,5629,2023-10-24,Cancelled,430.31
1069,7682,2023-11-04,Cancelled,160.41
1070,4576,2023-06-28,Cancelled,263.53
1071,6509,2023-06-08,Cancelled,641.35
1072,5099,2023-11-19,Completed,219.07
1073,7654,2023-08-02,Cancelled,386.31
1074,3918,2023-07-18,Cancelled,47.0
1075,2642,2023-11-29,Pending,727.84
1076,8322,2023-03-22,Completed,809.63
1077,1828,2023-04-20,Cancelled,217.5
1078,8713,2023-06-12,Pending,69.35
1079,1273,2023-05-05,Cancelled,837.7
1080,4262,2023-10-29,Pending,30.67
1081,4500,2023-07-23,Cancelled,402.97
1082,6026,2023-06-06,Completed,232.52
1083,9127,2023-11-15,Pending,335.45
1084,7371,2023-09-14,Pending,737.03
1085,2833,2023-11-22,Pending,478.76
1086,135,2023-05-13,Cancelled,469.22
1087,1943,2023-03-19,Pending,401.5
1088,261,2023-03-27,Cancelled,397.88
1089,6259,2023-02-01,Completed,142.95
1090,6980,2023-04-12,Completed,932.13
1091,9684,2023-11-21,Cancelled,268.93
1092,3646,2023-09-28,Completed,129.88
1093,3893,2023-04-28,Completed,996.69
1094,1312,2023-04-23,Completed,216.47
1095,3188,2023-05-21,Cancelled,954.8
1096,4882,2023-04-04,Completed,212.37
1097,5996,2023-03-09,Cancelled,181.6
1098,7750,2023-04-16,Pending,437.77
1099,1144,2023-01-29,Cancelled,882.91
1100,4802,2023-09-11,Pending,752.24
1101,1486,2023-02-03,Completed,354.82
1102,528,2023-10-02,Cancelled,852.3
1103,5581,2023-12-31,Cancelled,539.82
1104,2188,2023-01-13,Cancelled,952.12
1105,1342,2023-03-06,Pending,401.94
1106,6475,2023-04-27,Cancelled,27.57
1107,7987,2023-09-14,Pending,626.84
1108,5527,2023-03-18,Completed,99.86
1109,6965,2023-03-19,Cancelled,380.33
1110,9727,2023-09-19,Pending,942.35
1111,2481,2023-03-05,Cancelled,723.5
1112,9007,2023-07-30,Completed,610.83
1113,4347,2023-10-13,Cancelled,913.17
1114,1246,2023-08-18,Cancelled,519.25
1115,6772,2023-03-15,Completed,488.7
1116,2048,2023-09-01,Completed,113.34
1117,4657,2023-03-11,Pending,148.93
1118,4266,2023-03-08,Completed,979.47
1119,4375,2023-08-22,Cancelled,318.74
1120,8420,2023-12-13,Completed,458.97
1121,5322,2023-09-15,Cancelled,590.29
1122,2919,2023-12-26,Cancelled,785.17
1123,4800,2023-08-15,Cancelled,657.84
1124,6244,2023-01-28,Pending,82.62
1125,8844,2023-10-15,Cancelled,310.91
1126,9452,2023-11-19,Cancelled,907.66
1127,879,2023-05-12,Pending,733.58
1128,9076,2023-10-17,Pending,715.86
1129,6450,2023-11-16,Cancelled,779.02
1130,7427,2023-04-05,Cancelled,32.55
1131,2478,2023-12-17,Completed,554.44
1132,8050,2023-01-16,Cancelled,444.69
1133,5572,2023-12-23,Completed,864.41
1134,3676,2023-08-31,Completed,757.58
1135,8690,2023-03-08,Cancelled,319.51
1136,2404,2023-03-24,Pending,544.12
1137,5175,2023-03-05,Completed,937.83
1138,7635,2023-12-25,Cancelled,369.26
1139,9440,2023-07-22,Pending,914.02
1140,9769,2023-03-06,Completed,669.8
1141,2073,2023-12-06,Pending,857.43
1142,303,2023-11-28,Cancelled,802.41
1143,1155,2023-10-31,Completed,404.7
1144,5595,2023-02-09,Pending,234.22
1145,5382,2023-09-16,Completed,888.83
1146,95,2023-12-26,Completed,803.95
1147,5780,2023-11-21,Pending,413.94
1148,3219,2023-03-12,Cancelled,200.26
1149,7222,2023-09-20,Cancelled,394.16
1150,446,2023-11-04,Cancelled,265.52
1151,9101,2023-02-10,Completed,829.49
1152,9002,2023-10-28,Pending,269.57
1153,7092,2023-11-19,Pending,697.55
1154,2064,2023-01-12,Cancelled,446.82
1155,1545,2023-07-17,Completed,712.13
1156,7469,2023-07-03,Pending,426.43
1157,7871,2023-12-27,Pending,990.61
1158,5277,2023-03-08,Cancelled,659.79
1159,277,2023-08-31,Cancelled,206.6
1160,1411,2023-12-03,Completed,928.12
1161,6850,2023-11-04,Completed,223.83
1162,528,2023-05-01,Cancelled,552.46
1163,2356,2023-08-25,Pending,188.01
1164,3893,2023-10-28,Pending,275.91
1165,9804,2023-04-27,Pending,522.06
1166,1739,2023-03-25,Pending,26.54
1167,6521,2023-05-31,Cancelled,406.41
1168,1738,2023-03-22,Pending,73.99
1169,3256,2023-10-20,Pending,600.11
1170,2965,2023-02-02,Completed,346.58
1171,1568,2023-02-14,Cancelled,388.25
1172,7802,2023-08-10,Pending,695.83
1173,497,2023-10-19,Completed,469.66
1174,6407,2023-08-06,Cancelled,364.04
1175,2626,2023-03-27,Completed,192.38
1176,9288,2023-07-13,Pending,120.31
1177,1701,2023-12-07,Completed,756.72
1178,4666,2023-06-19,Completed,444.28
1179,5653,2023-07-07,Completed,554.25
1180,9123,2023-03-02,Pending,624.13
1181,9514,2023-01-02,Cancelled,482.92
1182,490,2023-03-03,Completed,940.49
1183,8818,2023-07-12,Pending,727.95
1184,1224,2023-12-03,Completed,305.0
1185,3451,2023-05-13,Pending,327.26
1186,7545,2023-02-27,Cancelled,893.28
1187,1145,2023-10-25,Pending,361.77
1188,3758,2023-04-30,Pending,71.21
1189,3394,2023-11-21,Cancelled,974.65
1190,5202,2023-05-06,Pending,944.42
1191,3557,2023-08-24,Pending,707.48
1192,9885,2023-03-14,Cancelled,353.07
1193,201,2023-04-20,Completed,496.88
1194,9570,2023-04-16,Cancelled,625.61
1195,8067,2023-07-07,Cancelled,904.13
1196,6544,2023-10-06,Pending,187.13
1197,7790,2023-07-10,Pending,758.5
1198,7320,2023-01-31,Pending,785.64
1199,3569,2023-03-28,Completed,265.58
1200,3379,2023-10-23,Cancelled,740.85
1201,3327,2023-10-28,Cancelled,819.86
1202,7660,2023-05-29,Pending,182.58
1203,9612,2023-08-11,Pending,776.83
1204,29,2023-11-21,Pending,624.45
1205,1767,2023-01-08,Completed,585.79
1206,8531,2023-11-23,Completed,332.17
1207,7782,2023-12-01,Completed,418.81
1208,315,2023-01-20,Pending,105.58
1209,7582,2023-08-04,Completed,22.28
1210,6709,2023-09-09,Pending,692.99
1211,1138,2023-05-10,Pending,25.83
1212,5041,2023-07-30,Pending,447.24
1213,3619,2023-02-05,Pending,461.39
1214,3340,2023-05-31,Completed,44.32
1215,890,2023-03-29,Completed,704.75
1216,7070,2023-12-07,Cancelled,802.25
1217,6927,2023-04-27,Pending,788.37
1218,5089,2023-04-18,Completed,752.11
1219,7315,2023-06-10,Completed,438.75
1220,1275,2023-01-15,Cancelled,133.08
1221,7279,2023-02-22,Pending,390.73
1222,8189,2023-10-31,Cancelled,187.11
1223,4603,2023-05-31,Cancelled,383.52
1224,4445,2023-09-08,Completed,329.03
1225,3810,2023-09-08,Completed,451.18
1226,7111,2023-04-20,Pending,625.45
1227,8750,2023-05-25,Pending,493.47
1228,5345,2023-06-02,Cancelled,221.4
1229,8120,2023-02-14,Completed,216.1
1230,8862,2023-06-02,Cancelled,761.21
1231,7239,2023-09-27,Pending,943.09
1232,5630,2023-10-20,Pending,437.69
1233,4452,2023-04-30,Cancelled,80.32
1234,8975,2023-01-24,Cancelled,173.48
1235,6065,2023-03-21,Completed,776.7
1236,8982,2023-08-31,Completed,301.97
1237,817,2023-09-11,Cancelled,602.39
1238,5643,2023-05-26,Pending,450.58
1239,7675,2023-09-02,Pending,981.07
1240,2332,2023-08-08,Cancelled,711.08
1241,2046,2023-02-07,Pending,180.77
1242,3143,2023-06-29,Pending,261.46
1243,8727,2023-06-04,Completed,996.32
1244,5783,2023-12-13,Pending,796.06
